,price,vehicleType,yearOfRegistration,gearbox,powerPS,kilometer,fuelType,brand,notRepairedDamage
31343,4999,limousine,2003,manual,170,150000,petrol,bmw,no
31344,7200,limousine,2004,automatic,250,150000,diesel,mercedes_benz,no
31345,2990,station wagon,2001,manual,192,150000,petrol,bmw,no
31346,1999,bus,2000,manual,116,150000,diesel,volkswagen,no
31347,990,small car,1999,manual,60,150000,petrol,lancia,yes
31348,999,limousine,1998,manual,90,100000,diesel,nissan,no
31349,12850,station wagon,2012,manual,170,150000,diesel,volkswagen,no
31350,7800,limousine,2002,automatic,177,150000,diesel,mercedes_benz,no
31351,600,coupe,2017,manual,75,150000,petrol,opel,no
31352,5199,bus,2005,manual,75,100000,petrol,volkswagen,no
31353,3750,bus,2001,manual,116,150000,petrol,volkswagen,no
31354,25500,coupe,2006,manual,295,80000,petrol,porsche,no
31355,9500,coupe,2017,manual,163,150000,petrol,audi,no
31356,6100,small car,2010,manual,75,150000,diesel,volkswagen,no
31357,1200,station wagon,1997,manual,122,125000,petrol,mercedes_benz,no
31358,5499,bus,2005,manual,88,150000,diesel,mercedes_benz,no
31359,8000,coupe,2017,manual,170,125000,petrol,bmw,no
31360,20990,limousine,2011,manual,170,50000,petrol,audi,no
31361,1250,small car,2000,manual,60,150000,petrol,peugeot,no
31362,8000,suv,2004,automatic,163,150000,diesel,mercedes_benz,no
31363,375,limousine,1995,automatic,60,125000,petrol,ford,yes
31364,2200,station wagon,1999,manual,116,150000,petrol,volkswagen,no
31365,1299,small car,1999,manual,50,150000,petrol,volkswagen,no
31366,2650,small car,2005,manual,64,125000,petrol,seat,no
31367,3999,coupe,2017,manual,75,150000,diesel,volkswagen,no
31368,950,small car,1996,manual,45,150000,petrol,volkswagen,no
31369,2850,limousine,2002,manual,101,150000,petrol,ford,no
31370,700,coupe,2018,manual,59,150000,petrol,renault,no
31371,1300,station wagon,2000,manual,180,150000,diesel,audi,yes
31372,5990,small car,2009,manual,69,125000,petrol,fiat,no
31373,12900,station wagon,2009,automatic,125,50000,petrol,audi,no
31374,333,small car,1997,manual,75,90000,petrol,ford,no
31375,500,coupe,2016,manual,82,150000,petrol,mercedes_benz,no
31376,3950,station wagon,2009,manual,110,150000,diesel,opel,no
31377,3950,coupe,2008,automatic,90,150000,diesel,opel,no
31378,950,station wagon,2001,manual,75,150000,diesel,opel,no
31379,1800,limousine,2000,manual,90,150000,diesel,mercedes_benz,no
31380,2200,station wagon,2004,manual,131,150000,diesel,ford,yes
31381,7500,bus,2009,manual,116,100000,petrol,mercedes_benz,no
31382,1990,limousine,1994,manual,90,125000,petrol,ford,no
31383,1000,coupe,1994,manual,102,150000,petrol,bmw,no
31384,5800,limousine,2006,manual,102,125000,petrol,volkswagen,no
31385,13950,suv,2011,manual,190,150000,diesel,nissan,no
31386,1700,station wagon,2001,manual,125,150000,petrol,opel,yes
31387,1150,station wagon,1999,manual,90,150000,diesel,volkswagen,no
31388,4300,bus,2004,manual,131,150000,diesel,seat,no
31389,16950,limousine,2005,automatic,306,150000,lpg,mercedes_benz,no
31390,2000,small car,2002,manual,75,150000,petrol,opel,no
31391,4300,small car,2011,manual,77,100000,cng,fiat,no
31392,4200,bus,2005,manual,101,80000,petrol,opel,no
31393,1499,limousine,1993,manual,116,150000,petrol,volkswagen,no
31394,5899,limousine,2008,manual,150,100000,petrol,fiat,no
31395,4750,station wagon,2005,automatic,140,150000,diesel,audi,no
31396,5800,station wagon,2003,manual,90,150000,petrol,volkswagen,no
31397,4800,cabrio,2005,manual,136,80000,petrol,peugeot,no
31398,6800,small car,2010,manual,82,50000,petrol,ford,no
31399,3300,cabrio,1998,manual,110,150000,petrol,mazda,no
31400,6999,limousine,2000,automatic,224,150000,petrol,mercedes_benz,no
31401,23000,coupe,2011,manual,170,60000,diesel,mercedes_benz,no
31402,7500,station wagon,2005,automatic,177,150000,diesel,bmw,no
31403,6999,small car,2013,manual,60,30000,petrol,skoda,no
31404,7399,small car,2007,manual,143,150000,diesel,bmw,no
31405,5500,cabrio,2003,manual,163,150000,petrol,mercedes_benz,no
31406,1100,limousine,1997,automatic,110,150000,diesel,volkswagen,no
31407,14850,cabrio,2009,manual,143,50000,petrol,bmw,no
31408,13900,limousine,2013,manual,105,50000,petrol,volkswagen,no
31409,5600,coupe,2005,manual,129,125000,petrol,toyota,no
31410,2200,limousine,2002,manual,116,150000,petrol,bmw,yes
31411,23999,small car,2013,manual,220,30000,petrol,volkswagen,no
31412,500,limousine,1995,manual,60,150000,petrol,opel,no
31413,1500,limousine,1997,manual,102,150000,petrol,bmw,no
31414,300,limousine,1994,manual,75,150000,petrol,volkswagen,no
31415,69500,cabrio,2014,automatic,450,20000,petrol,audi,no
31416,600,station wagon,1997,manual,115,150000,petrol,opel,yes
31417,7800,limousine,2005,automatic,201,150000,diesel,mercedes_benz,no
31418,7600,limousine,2006,automatic,207,150000,diesel,jaguar,no
31419,11000,limousine,2007,manual,260,125000,petrol,mazda,no
31420,14999,suv,2008,automatic,177,125000,diesel,bmw,no
31421,3500,station wagon,1987,manual,90,150000,petrol,volkswagen,no
31422,1450,small car,2005,manual,65,150000,petrol,kia,yes
31423,1850,small car,2001,manual,68,150000,petrol,toyota,no
31424,1400,station wagon,2002,manual,80,150000,diesel,opel,no
31425,10500,limousine,2010,manual,170,150000,diesel,seat,no
31426,350,coupe,2016,manual,60,150000,petrol,volkswagen,no
31427,3590,limousine,1998,manual,150,150000,petrol,audi,no
31428,6600,limousine,2008,manual,150,150000,diesel,opel,no
31429,1099,small car,1998,manual,60,150000,petrol,volkswagen,no
31430,2750,limousine,2005,manual,136,150000,lpg,peugeot,no
31431,8990,coupe,2005,manual,170,100000,petrol,mercedes_benz,no
31432,6200,bus,2007,manual,140,150000,diesel,ford,no
31433,1500,limousine,1998,manual,75,150000,petrol,volkswagen,no
31434,2500,coupe,2017,manual,130,150000,diesel,mercedes_benz,no
31435,4500,coupe,2016,manual,75,40000,petrol,volkswagen,no
31436,38000,limousine,2012,automatic,250,150000,diesel,audi,no
31437,230,limousine,1997,manual,75,150000,petrol,mitsubishi,no
31438,450,small car,1997,manual,45,150000,petrol,ford,no
31439,9500,limousine,2009,manual,143,70000,petrol,bmw,no
31440,10800,limousine,2004,manual,218,125000,diesel,bmw,no
31441,1399,limousine,1998,automatic,180,150000,petrol,mercedes_benz,no
31442,1000,station wagon,1998,manual,101,150000,petrol,volkswagen,yes
31443,8450,bus,2008,manual,105,125000,diesel,volkswagen,no
31444,1950,small car,2003,manual,64,150000,petrol,volkswagen,no
31445,38200,station wagon,2014,automatic,224,20000,petrol,audi,no
31446,2700,small car,2004,manual,85,125000,petrol,honda,no
31447,4200,small car,2008,manual,95,50000,petrol,fiat,no
31448,1999,cabrio,2000,manual,197,150000,petrol,mercedes_benz,yes
31449,3950,cabrio,2000,manual,205,150000,petrol,saab,no
31450,850,station wagon,1999,manual,115,150000,petrol,volkswagen,yes
31451,1700,station wagon,1998,manual,150,150000,diesel,audi,no
31452,350,coupe,1994,manual,45,150000,petrol,volkswagen,no
31453,390,coupe,1990,manual,107,150000,petrol,volkswagen,no
31454,3300,coupe,2000,manual,125,125000,petrol,honda,no
31455,800,small car,1998,manual,54,150000,petrol,opel,no
31456,15000,station wagon,2010,automatic,204,125000,diesel,mercedes_benz,no
31457,700,limousine,1997,manual,136,150000,petrol,mercedes_benz,no
31458,1300,station wagon,2001,manual,107,150000,petrol,renault,no
31459,3999,limousine,2004,manual,150,150000,diesel,mercedes_benz,no
31460,1990,small car,2002,manual,54,150000,petrol,volkswagen,no
31461,1300,suv,2000,manual,136,125000,petrol,opel,yes
31462,2900,small car,2005,manual,87,100000,petrol,toyota,no
31463,2350,small car,2000,manual,75,150000,diesel,volkswagen,no
31464,2799,cabrio,2005,manual,109,150000,petrol,peugeot,no
31465,10599,limousine,2007,automatic,163,150000,diesel,bmw,no
31466,1490,coupe,1996,manual,102,150000,petrol,bmw,no
31467,5750,limousine,2005,manual,90,100000,petrol,volkswagen,no
31468,6500,cabrio,2007,manual,140,70000,petrol,opel,no
31469,1500,bus,1983,manual,44,150000,diesel,volkswagen,no
31470,9500,limousine,2005,automatic,150,150000,diesel,mercedes_benz,no
31471,750,small car,2002,manual,50,125000,petrol,ford,no
31472,5480,limousine,2006,manual,143,150000,petrol,mercedes_benz,no
31473,5900,station wagon,2007,automatic,171,150000,diesel,audi,no
31474,4400,limousine,2005,manual,116,125000,petrol,skoda,no
31475,849,coupe,2017,manual,54,150000,petrol,fiat,no
31476,1599,limousine,1998,manual,75,125000,petrol,volkswagen,no
31477,16500,bus,2006,automatic,105,40000,petrol,renault,no
31478,3500,limousine,1997,manual,165,150000,petrol,audi,yes
31479,1200,limousine,1996,manual,102,150000,petrol,bmw,no
31480,2399,small car,2001,manual,72,150000,petrol,opel,no
31481,1950,limousine,1998,manual,150,150000,petrol,bmw,no
31482,6990,station wagon,2005,manual,140,150000,diesel,audi,no
31483,2200,limousine,2000,manual,110,150000,petrol,volkswagen,no
31484,18500,bus,2006,manual,174,150000,diesel,volkswagen,no
31485,6500,cabrio,1990,automatic,228,125000,petrol,ford,no
31486,299,limousine,1995,manual,54,150000,petrol,opel,no
31487,10400,limousine,2002,manual,224,125000,petrol,audi,no
31488,900,limousine,1999,manual,75,150000,petrol,opel,yes
31489,14490,limousine,2010,manual,170,125000,diesel,mercedes_benz,no
31490,2999,cabrio,2000,manual,101,150000,petrol,volkswagen,no
31491,3500,limousine,1991,manual,150,150000,petrol,bmw,no
31492,1850,limousine,2000,manual,116,5000,diesel,volkswagen,no
31493,1500,small car,2004,manual,75,150000,petrol,opel,no
31494,2800,limousine,2004,manual,131,150000,diesel,audi,no
31495,7900,limousine,2007,automatic,177,150000,diesel,bmw,yes
31496,3850,cabrio,1996,manual,116,150000,petrol,bmw,no
31497,15800,coupe,1998,manual,280,90000,petrol,subaru,no
31498,950,limousine,1988,manual,72,150000,diesel,mercedes_benz,no
31499,790,small car,2000,manual,75,150000,petrol,ford,no
31500,4599,limousine,2000,automatic,193,150000,lpg,audi,no
31501,11599,limousine,2013,manual,150,70000,diesel,honda,no
31502,1600,station wagon,2001,manual,75,150000,petrol,seat,no
31503,3750,bus,2003,manual,116,150000,petrol,volkswagen,no
31504,4500,limousine,1998,manual,250,150000,petrol,bmw,no
31505,5800,coupe,2007,manual,87,60000,petrol,toyota,no
31506,2800,limousine,1991,manual,60,125000,diesel,volkswagen,no
31507,5900,small car,2010,manual,60,60000,petrol,skoda,no
31508,1050,station wagon,1999,manual,193,150000,petrol,volkswagen,no
31509,3622,cabrio,2007,manual,61,150000,petrol,smart,no
31510,10000,limousine,2010,manual,105,70000,petrol,volkswagen,no
31511,4500,bus,2004,manual,102,150000,petrol,volkswagen,no
31512,11000,station wagon,2010,manual,143,150000,diesel,seat,no
31513,800,station wagon,1999,manual,107,150000,petrol,renault,no
31514,4000,limousine,2009,automatic,177,100000,diesel,bmw,no
31515,2000,limousine,2000,manual,102,125000,petrol,mercedes_benz,no
31516,2150,coupe,2018,manual,50,150000,petrol,volkswagen,no
31517,3200,limousine,2005,manual,150,150000,petrol,seat,no
31518,11900,station wagon,2005,automatic,224,150000,diesel,audi,no
31519,350,limousine,1993,manual,75,150000,petrol,volkswagen,no
31520,4490,bus,2005,manual,140,150000,diesel,volkswagen,no
31521,1250,station wagon,1997,manual,140,150000,diesel,audi,yes
31522,649,station wagon,1998,manual,136,150000,petrol,opel,no
31523,6250,bus,2008,manual,109,150000,diesel,mercedes_benz,no
31524,7300,station wagon,2009,manual,190,150000,diesel,audi,yes
31525,650,small car,1999,manual,65,150000,petrol,opel,no
31526,300,station wagon,1996,manual,115,150000,petrol,bmw,no
31527,7750,station wagon,2007,manual,145,150000,diesel,jaguar,no
31528,2900,bus,2004,manual,113,150000,petrol,renault,no
31529,3500,small car,2005,manual,54,150000,petrol,volkswagen,no
31530,3495,limousine,2003,automatic,143,150000,diesel,mercedes_benz,no
31531,450,limousine,1998,manual,101,150000,petrol,opel,no
31532,1350,small car,2003,manual,54,150000,petrol,volkswagen,yes
31533,1200,cabrio,2001,manual,135,150000,petrol,peugeot,no
31534,500,others,1998,manual,68,150000,diesel,volkswagen,no
31535,14600,station wagon,2010,manual,156,70000,petrol,peugeot,no
31536,45507,coupe,2012,automatic,506,150000,petrol,mercedes_benz,no
31537,2999,station wagon,2001,manual,116,150000,diesel,audi,no
31538,4600,limousine,2002,automatic,101,150000,diesel,volkswagen,no
31539,2300,small car,1989,automatic,73,80000,petrol,renault,no
31540,5000,bus,2008,manual,136,150000,diesel,ford,no
31541,1650,small car,2004,manual,60,150000,petrol,peugeot,no
31542,7950,cabrio,2006,manual,140,150000,diesel,volkswagen,no
31543,290,small car,2000,manual,75,150000,petrol,renault,yes
31544,1299,station wagon,1999,manual,85,150000,petrol,opel,no
31545,3890,suv,2003,manual,140,150000,diesel,kia,no
31546,2500,limousine,2002,manual,129,125000,petrol,mercedes_benz,no
31547,8900,coupe,2007,manual,163,150000,petrol,mercedes_benz,no
31548,4750,limousine,2003,automatic,170,90000,petrol,audi,no
31549,5390,station wagon,2007,manual,140,150000,diesel,volkswagen,no
31550,1100,limousine,2001,manual,105,150000,petrol,bmw,yes
31551,13850,station wagon,2010,manual,156,50000,petrol,honda,no
31552,15999,suv,2007,automatic,224,150000,diesel,mercedes_benz,no
31553,399,station wagon,2000,manual,90,150000,diesel,mazda,no
31554,8450,coupe,2002,manual,231,125000,petrol,bmw,no
31555,14000,suv,2007,manual,171,125000,diesel,nissan,no
31556,14950,station wagon,2010,automatic,184,150000,diesel,bmw,no
31557,31900,limousine,2013,automatic,300,30000,petrol,volkswagen,no
31558,370,small car,2000,manual,55,150000,petrol,daewoo,no
31559,4400,limousine,2002,manual,150,150000,diesel,mercedes_benz,no
31560,350,small car,1993,manual,60,150000,petrol,opel,yes
31561,1800,limousine,1999,manual,150,150000,diesel,audi,no
31562,15999,small car,2015,manual,136,10000,petrol,suzuki,no
31563,13500,station wagon,2007,manual,231,150000,diesel,bmw,no
31564,990,limousine,1996,manual,101,150000,petrol,audi,no
31565,6200,limousine,2006,manual,83,150000,petrol,honda,no
31566,4497,bus,2007,manual,105,150000,diesel,volkswagen,no
31567,2600,limousine,1997,automatic,224,150000,petrol,mercedes_benz,no
31568,4850,coupe,2017,automatic,115,150000,petrol,toyota,no
31569,10800,small car,2013,manual,101,20000,petrol,ford,no
31570,2400,limousine,2002,manual,125,150000,petrol,audi,no
31571,1800,station wagon,2000,manual,101,150000,petrol,opel,no
31572,5300,station wagon,2001,manual,193,125000,petrol,audi,no
31573,250,coupe,1995,manual,75,150000,petrol,toyota,no
31574,650,small car,1998,manual,75,150000,petrol,ford,no
31575,1750,cabrio,2001,automatic,61,100000,petrol,smart,no
31576,2150,cabrio,1997,manual,75,125000,petrol,ford,no
31577,1950,suv,1990,manual,60,150000,petrol,suzuki,no
31578,750,limousine,1994,manual,102,150000,petrol,bmw,no
31579,790,small car,2002,manual,80,150000,petrol,fiat,no
31580,1100,others,2002,manual,101,150000,petrol,mazda,no
31581,5100,station wagon,2006,manual,170,150000,diesel,volkswagen,no
31582,26900,cabrio,2013,manual,177,30000,diesel,audi,no
31583,16500,suv,2005,manual,174,150000,diesel,volkswagen,no
31584,4000,small car,2002,manual,75,150000,petrol,mini,no
31585,1500,station wagon,1999,manual,116,150000,petrol,ford,no
31586,9900,others,2008,manual,109,150000,diesel,mercedes_benz,no
31587,7700,limousine,2013,manual,81,150000,diesel,opel,no
31588,10700,suv,2008,manual,136,150000,diesel,ford,no
31589,2599,cabrio,1969,manual,54,80000,petrol,volkswagen,no
31590,7000,limousine,2006,manual,140,150000,diesel,volkswagen,no
31591,666,station wagon,1995,manual,194,150000,petrol,bmw,no
31592,2990,small car,2001,automatic,84,125000,petrol,mercedes_benz,no
31593,12900,limousine,2006,automatic,387,150000,petrol,mercedes_benz,no
31594,1990,station wagon,2003,automatic,179,150000,diesel,audi,yes
31595,5500,limousine,2005,manual,140,150000,diesel,audi,no
31596,12600,limousine,2009,automatic,156,90000,petrol,mercedes_benz,no
31597,9350,bus,2008,automatic,122,60000,petrol,volkswagen,no
31598,18600,small car,2013,manual,184,40000,petrol,mini,no
31599,11800,limousine,2005,automatic,218,90000,lpg,bmw,no
31600,3500,coupe,1999,manual,193,150000,petrol,mercedes_benz,no
31601,7300,bus,2007,manual,140,150000,petrol,volkswagen,no
31602,2600,station wagon,2000,manual,136,150000,diesel,bmw,no
31603,5860,suv,2006,automatic,209,150000,petrol,ford,no
31604,4400,limousine,2007,manual,200,150000,petrol,volkswagen,no
31605,850,coupe,2018,manual,102,150000,petrol,bmw,yes
31606,550,station wagon,1997,manual,102,150000,petrol,bmw,yes
31607,9800,limousine,2011,manual,120,30000,petrol,alfa_romeo,no
31608,30500,cabrio,2009,manual,295,100000,petrol,porsche,no
31609,2990,cabrio,2001,manual,115,150000,petrol,volkswagen,no
31610,1300,station wagon,1996,manual,110,150000,diesel,audi,no
31611,4750,station wagon,2003,manual,220,150000,diesel,audi,no
31612,1950,limousine,1995,manual,102,125000,petrol,bmw,no
31613,8500,limousine,2010,manual,95,60000,petrol,mercedes_benz,no
31614,1950,station wagon,2002,manual,116,150000,petrol,nissan,yes
31615,2950,small car,2001,manual,50,150000,petrol,volkswagen,no
31616,1150,station wagon,2002,manual,120,150000,diesel,opel,no
31617,5999,suv,2005,automatic,140,150000,diesel,kia,no
31618,1400,station wagon,1998,manual,90,150000,diesel,volkswagen,no
31619,1150,station wagon,1996,automatic,125,150000,petrol,audi,no
31620,2800,station wagon,1998,manual,90,125000,diesel,volkswagen,no
31621,1500,limousine,1990,manual,60,150000,petrol,opel,no
31622,599,small car,2001,manual,80,150000,petrol,fiat,no
31623,500,station wagon,1998,manual,75,150000,petrol,peugeot,no
31624,5450,limousine,2004,automatic,224,150000,diesel,audi,no
31625,9500,limousine,2012,manual,122,125000,petrol,volkswagen,no
31626,2150,coupe,2016,manual,150,150000,petrol,mercedes_benz,no
31627,20999,station wagon,2010,automatic,272,90000,petrol,mercedes_benz,no
31628,7450,small car,2012,manual,71,60000,petrol,smart,no
31629,7499,limousine,2009,manual,80,90000,petrol,volkswagen,no
31630,6200,limousine,2005,manual,179,150000,diesel,audi,no
31631,600,small car,1998,manual,54,150000,petrol,fiat,no
31632,6500,limousine,2005,manual,140,150000,diesel,volkswagen,no
31633,18600,station wagon,2007,automatic,235,125000,diesel,bmw,no
31634,13999,limousine,2012,manual,116,60000,diesel,bmw,no
31635,8200,suv,2011,manual,140,150000,diesel,jeep,no
